FID,HUC10,spcode,SUM_Shape_
7065,1804000117,Q0CG,0.035526084
7066,1804000117,Q0E9,0.035526084
7067,1804000117,Q19I,0.035526084
7068,1804000117,Q23K,0.035526084
7069,1804000118,D01T,0.055814717
7070,1804000118,E08D,0.055814717
7071,1804000118,K03D,0.055814717
7072,1804000118,K03G,0.055814717
7073,1804000118,K048,0.055814717
7074,1804000118,Q0CG,0.055814717
7075,1804000118,Q0E9,0.055814717
7076,1804000118,Q19I,0.055814717
7077,1804000118,Q1ZP,0.055814717
7078,1804000118,Q23K,0.055814717
7079,1804000119,D02D,0.060235755
7080,1804000120,K03D,0.127038605
7081,1804000120,K03E,0.127038605
7082,1804000120,K03G,0.127038605
7083,1804000120,K048,0.127038605
7084,1804000121,E08D,0.054721431
7085,1804000121,K03D,0.054721431
7086,1804000121,K03E,0.054721431
7087,1804000121,K03G,0.054721431
7088,1804000121,K048,0.054721431
7089,1804000121,Q0E9,0.054721431
7090,1804000201,D02D,0.03661033
7091,1804000202,E08D,0.076700142
7092,1804000204,E08D,0.080819722
7093,1804000204,K03G,0.080819722
7094,1804000204,Q0E9,0.080819722
7095,1804000204,Q19I,0.080819722
7096,1804000204,Q1AY,0.080819722
7097,1804000205,E070,0.028181453
7098,1804000205,E08D,0.028181453
7099,1804000301,C04A,0.017070614
7100,1804000301,D02D,0.017070614
7101,1804000301,E070,0.017070614
7102,1804000301,Q1SU,0.017070614
7103,1804000302,D02D,0.044279032
7104,1804000302,E070,0.044279032
7105,1804000302,E08D,0.044279032
7106,1804000303,D01T,0.019919012
7107,1804000303,E070,0.019919012
7108,1804000303,E08D,0.019919012
7109,1804000303,K03G,0.019919012
7110,1804000304,D01T,0.033794426
7111,1804000304,E070,0.033794426
7112,1804000304,E08D,0.033794426
7113,1804000305,E070,0.040764871
7114,1804000305,E08D,0.040764871
7115,1804000306,C04A,0.064276901
7116,1804000306,D02D,0.064276901
7117,1804000306,E070,0.064276901
7118,1804000306,E08D,0.064276901
7119,1804000306,K03E,0.064276901
7120,1804000306,K03G,0.064276901
7121,1804000306,Q122,0.064276901
7122,1804000307,C04A,0.023152277
7123,1804000307,D02D,0.023152277
7124,1804000307,E070,0.023152277
7125,1804000307,K03G,0.023152277
7126,1804000308,D02D,0.027325224
7127,1804000308,E070,0.027325224
7128,1804000308,E08D,0.027325224
7129,1804000308,K03G,0.027325224
7130,1804000308,Q122,0.027325224
7131,1804000309,E06D,0.056482797
7132,1804000309,E070,0.056482797
7133,1804000309,E08D,0.056482797
7134,1804000309,Q1WA,0.056482797
7135,1804000309,Q1ZN,0.056482797
7136,1804000601,A0DS,0.027163671
7137,1804000601,D02K,0.027163671
7138,1804000601,D04M,0.027163671
7139,1804000602,A0DS,0.071931612
7140,1804000602,D02K,0.071931612
7141,1804000602,D04M,0.071931612
7142,1804000603,A0DS,0.023673705
7143,1804000603,D02K,0.023673705
7144,1804000603,D04M,0.023673705
7145,1804000604,A0DS,0.041148953
7146,1804000604,D02K,0.041148953
7147,1804000604,D04M,0.041148953
7148,1804000605,D02K,0.016780206
7149,1804000605,D04M,0.016780206
7150,1804000606,D02K,0.02261854
7151,1804000607,D02K,0.025735959
7152,1804000608,D02K,0.035159014
7153,1804000609,D02K,0.035315969
7154,1804000610,D02K,0.042174046
7155,1804000611,D02K,0.034009464
7156,1804000612,K03G,0.025114902
7157,1804000612,Q0CG,0.025114902
7158,1804000612,Q1ZP,0.025114902
7159,1804000613,D01T,0.030897062
7160,1804000613,K03G,0.030897062
7161,1804000613,K048,0.030897062
7162,1804000613,Q0CG,0.030897062
7163,1804000613,Q1ZP,0.030897062
7164,1804000703,D01T,0.040400527
7165,1804000703,K03G,0.040400527
7166,1804000703,Q0CG,0.040400527
7167,1804000703,Q1AY,0.040400527
7168,1804000703,Q1ZP,0.040400527
7169,1804000703,Q23K,0.040400527
7170,1804000704,D01T,0.019178373
7171,1804000704,Q0CG,0.019178373
7172,1804000704,Q1AY,0.019178373
7173,1804000704,Q1ZP,0.019178373
7174,1804000704,Q23K,0.019178373
7175,1804000705,K048,0.066218974
7176,1804000705,Q0CG,0.066218974
7177,1804000705,Q1ZP,0.066218974
7178,1804000801,D02K,0.060602227
7179,1804000801,D04M,0.060602227
7180,1804000802,D02K,0.063397869
7181,1804000802,D04M,0.063397869
7182,1804000803,D02K,0.050379608
7183,1804000803,D04M,0.050379608
7184,1804000807,D01T,0.028772826
7185,1804000807,K03G,0.028772826
7186,1804000807,Q0CG,0.028772826
7187,1804000807,Q0E9,0.028772826
7188,1804000807,Q19I,0.028772826
7189,1804000807,Q1AY,0.028772826
7190,1804000808,E08D,0.032507153
7191,1804000808,K03D,0.032507153
7192,1804000808,K03G,0.032507153
7193,1804000808,Q0CG,0.032507153
7194,1804000808,Q0E9,0.032507153
7195,1804000808,Q19I,0.032507153
7196,1804000808,Q1AY,0.032507153
7197,1804000808,Q1ZP,0.032507153
7198,1804000808,Q23K,0.032507153
7199,1804000901,A0DS,0.05695454
7200,1804000901,D02K,0.05695454
7201,1804000901,D04M,0.05695454
7202,1804000902,D02K,0.019747061
7203,1804000902,D04M,0.019747061
7204,1804000903,D04M,0.024921769
7205,1804000904,D02K,0.037595253
7206,1804000904,D04M,0.037595253
7207,1804000905,D02K,0.051376079
7208,1804000905,D04M,0.051376079
7209,1804000906,D02K,0.019362313
7210,1804000907,D02K,0.024050534
7211,1804000908,D02K,0.041796257
7212,1804000908,D04M,0.041796257
7213,1804000913,K048,0.056271131
7214,1804000913,Q0CG,0.056271131
7215,1804000913,Q0E9,0.056271131
7216,1804000913,Q19I,0.056271131
7217,1804000913,Q23K,0.056271131
7218,1804000914,D01T,0.03372463
7219,1804000914,E08D,0.03372463
7220,1804000914,K03G,0.03372463
7221,1804000914,Q0CG,0.03372463
7222,1804000914,Q0E9,0.03372463
7223,1804000914,Q19I,0.03372463
7224,1804000914,Q1AY,0.03372463
7225,1804000914,Q23K,0.03372463
7226,1804001001,D02K,0.018375273
7227,1804001001,D04M,0.018375273
7228,1804001002,D02K,0.031224212
7229,1804001002,D04M,0.031224212
7230,1804001003,D02K,0.072446876
7231,1804001003,D04M,0.072446876
7232,1804001004,D02K,0.044672015
7233,1804001005,D02K,0.028415174
7234,1804001005,D04M,0.028415174
7235,1804001007,D01T,0.057668892
7236,1804001007,E070,0.057668892
7237,1804001007,E08D,0.057668892
7238,1804001007,K03D,0.057668892
7239,1804001007,K03G,0.057668892
7240,1804001007,Q19I,0.057668892
7241,1804001007,Q23K,0.057668892
7242,1804001103,D01T,0.059348574
7243,1804001103,D02D,0.059348574
7244,1804001103,E070,0.059348574
7245,1804001103,E08D,0.059348574
7246,1804001201,D02K,0.052195226
7247,1804001201,D04M,0.052195226
7248,1804001204,D04M,0.047472995
7249,1804001207,D01T,0.023244757
7250,1804001209,D01T,0.023452403
7251,1804001209,E070,0.023452403
7252,1804001209,E08D,0.023452403
7253,1804001209,K03G,0.023452403
7254,1804001209,K048,0.023452403
7255,1804001209,Q0CG,0.023452403
7256,1804001209,Q1ZQ,0.023452403
7257,1804001210,E06D,0.021490817
7258,1804001210,E070,0.021490817
7259,1804001210,E08D,0.021490817
7260,1804001211,D01T,0.058780909
7261,1804001211,E06D,0.058780909
7262,1804001211,E070,0.058780909
7263,1804001211,E08D,0.058780909
7264,1804001301,D02D,0.016786953
7265,1804001302,D02D,0.040246819
7266,1804001304,D04M,0.03602878
7267,1804001306,K03G,0.047904249
7268,1804001306,K048,0.047904249
7269,1804001306,Q1ZQ,0.047904249
7270,1804001307,D01T,0.040997454
7271,1804001307,K03G,0.040997454
7272,1804001307,K048,0.040997454
7273,1804001307,Q1ZQ,0.040997454
7274,1804001308,E070,0.019917244
7275,1804001308,E08D,0.019917244
7276,1804001308,K03G,0.019917244
7277,1804001308,K048,0.019917244
7278,1804001308,Q1ZQ,0.019917244
7279,1804001402,D02D,0.0258299
7280,1804001402,K03G,0.0258299
7281,1804005101,D01T,0.02822417
7282,1804005104,D01T,0.023226558
7283,1804005104,E070,0.023226558
7284,1804005104,K03G,0.023226558
7285,1805000101,D02D,0.065911968
7286,1805000101,E070,0.065911968
7287,1805000101,K03D,0.065911968
7288,1805000101,K03G,0.065911968
7289,1805000101,K048,0.065911968
7290,1805000101,Q0FC,0.065911968
7291,1805000101,Q0GT,0.065911968
7292,1805000101,Q122,0.065911968
7293,1805000102,C04A,0.03837189
7294,1805000102,D02D,0.03837189
7295,1805000103,C04A,0.024666683
7296,1805000103,D02D,0.024666683
7297,1805000103,E070,0.024666683
7298,1805000104,E070,0.044375719
7299,1805000104,E08D,0.044375719
7300,1805000104,K03D,0.044375719
7301,1805000104,K03G,0.044375719
7302,1805000104,K048,0.044375719
7303,1805000104,Q0FC,0.044375719
7304,1805000104,Q0GT,0.044375719
7305,1805000104,Q122,0.044375719
7306,1805000201,B08B,0.019921024
7307,1805000201,E08D,0.019921024
7308,1805000202,B08B,0.055812212
7309,1805000202,E08D,0.055812212
7310,1805000202,Q122,0.055812212
7311,1805000203,B08B,0.024593703
7312,1805000203,D02D,0.024593703
7313,1805000203,E08D,0.024593703
7314,1805000204,D02D,0.017312198
7315,1805000204,E070,0.017312198
7316,1805000204,E08D,0.017312198
7317,1805000204,K03G,0.017312198
7318,1805000204,Q122,0.017312198
7319,1805000205,B08B,0.015499174
7320,1805000205,E08D,0.015499174
7321,1805000206,D01T,0.052929568
7322,1805000206,D02D,0.052929568
7323,1805000206,E08D,0.052929568
7324,1805000207,C04A,0.025601442
7325,1805000207,D02D,0.025601442
7326,1805000207,Q0ZL,0.025601442
7327,1805000207,Q122,0.025601442
7328,1805000208,B07C,0.060419826
7329,1805000208,E070,0.060419826
7330,1805000208,E08D,0.120839653
7331,1805000208,K03G,0.060419826
7332,1805000208,Q0GT,0.060419826
7333,1805000209,B08B,0.014256302
7334,1805000209,B08C,0.014256302
7335,1805000209,C04A,0.008885865
7336,1805000209,E08D,0.014256302
7337,1805000209,Q25C,0.002569986
7338,1805000210,E08D,0.057221049
7339,1805000210,Q25C,0.028610524
7340,1805000301,D01T,0.051099123
7341,1805000301,D02D,0.051099123
7342,1805000301,I021,0.051099123
7343,1805000302,D01T,0.039285738
7344,1805000302,D02D,0.039285738
7345,1805000302,E08D,0.039285738
7346,1805000302,I021,0.039285738
7347,1805000303,D01T,0.047734071
7348,1805000303,E08D,0.047734071
7349,1805000303,I021,0.047734071
7350,1805000304,B08C,0.051163865
7351,1805000304,D02D,0.051163865
7352,1805000304,E08D,0.051163865
7353,1805000304,I021,0.051163865
7354,1805000401,C04A,0.026270919
7355,1805000401,D01T,0.026270919
7356,1805000401,D02D,0.026270919
7357,1805000402,C04A,0.021439741
7358,1805000402,D01T,0.021439741
7359,1805000402,D02D,0.021439741
7360,1805000402,K03E,0.021439741
7361,1805000402,K03G,0.021439741
7362,1805000403,C04A,0.025590008
7363,1805000403,D02D,0.025590008
7364,1805000404,C04A,0.044085629
7365,1805000404,D02D,0.044085629
7366,1805000405,C04A,0.019676643
7367,1805000405,D02D,0.019676643
7368,1805000406,C04A,0.03575807
7369,1805000406,D02D,0.03575807
7370,1805000407,B07C,0.016998605
7371,1805000407,C04A,0.016998605
7372,1805000407,D02D,0.016998605
7373,1805000407,K048,0.016998605
7374,1805000407,Q122,0.016998605
7375,1805000408,B07C,0.04400401
7376,1805000408,C04A,0.04400401
7377,1805000408,D02D,0.04400401
7378,1805000409,B08C,0.034855497
7379,1805000409,D02D,0.034855497
7380,1805000409,E08D,0.034855497
7381,1805000409,I021,0.034855497
7382,1805000409,Q25C,0.034855497
7383,1805000410,B07C,0.083720602
7384,1805000410,E08D,0.083720602
7385,1805000410,K048,0.083720602
7386,1805000410,Q122,0.083720602
7387,1805000501,B08B,0.028522367
7388,1805000501,B08C,0.028522367
7389,1805000501,D02D,0.028522367
7390,1805000501,E071,0.028522367
7391,1805000501,E08D,0.028522367
7392,1805000502,D02D,0.020041799
7393,1805000502,E071,0.020041799
7394,1805000502,E08D,0.020041799
7395,1805000502,Q0LZ,0.020041799
7396,1805000502,Q0M2,0.020041799
7397,1805000503,B07C,0.042806888
7398,1805000503,B08C,0.042806888
7399,1805000503,D01T,0.042806888
7400,1805000503,D02D,0.042806888
7401,1805000503,E071,0.042806888
7402,1805000503,E08D,0.042806888
7403,1805000503,Q0M2,0.042806888
7404,1805000504,B07C,0.02854883
7405,1805000504,D02D,0.02854883
7406,1805000505,B07C,0.058592144
7407,1805000505,B08B,0.058592144
7408,1805000505,B08C,0.058592144
7409,1805000505,D02D,0.058592144
7410,1805000505,E071,0.058592144
7411,1805000505,E08D,0.058592144
7412,1805000506,A0FS,0.025033941
7413,1805000601,B08C,0.021658202
7414,1805000601,D02D,0.021658202
7415,1805000601,E071,0.021658202
7416,1805000601,E08D,0.021658202
7417,1805000602,B07C,0.084571234
7418,1805000602,B08C,0.084571234
7419,1805000602,D02D,0.084571234
7420,1805000602,E071,0.084571234
7421,1805000602,E08D,0.084571234
7422,1805000602,Q25C,0.084571234
7423,1805000603,A0FS,0.071756402
7424,1805000603,B07C,0.071756402
7425,1805000603,B08C,0.071756402
7426,1805000603,D02D,0.071756402
7427,1805000603,E071,0.071756402
7428,1805000603,E08D,0.071756402
7429,1806000201,D01T,0.03042208
7430,1806000201,D02D,0.03042208
7431,1806000201,E08D,0.03042208
7432,1806000202,D01T,0.044249374
7433,1806000202,D02D,0.044249374
7434,1806000202,E08D,0.044249374
7435,1806000203,D01T,0.022166821
7436,1806000203,D02D,0.022166821
7437,1806000203,E08D,0.022166821
7438,1806000203,I021,0.022166821
7439,1806000204,D01T,0.022799773
7440,1806000204,E08D,0.022799773
7441,1806000205,D01T,0.063263384
7442,1806000205,D02D,0.063263384
7443,1806000205,E08D,0.063263384
7444,1806000205,K03G,0.063263384
7445,1806000206,D01T,0.057072721
7446,1806000206,D02D,0.057072721
7447,1806000206,E08D,0.057072721
7448,1806000206,K03G,0.057072721
7449,1806000207,D01T,0.051770209
7450,1806000207,D02D,0.051770209
7451,1806000207,E08D,0.051770209
7452,1806000208,B07C,0.048271826
7453,1806000208,D01T,0.048271826
7454,1806000208,D02D,0.048271826
7455,1806000208,E071,0.048271826
7456,1806000208,E08D,0.048271826
7457,1806000208,Q0ZL,0.048271826
7458,1806000208,Q271,0.048271826
7459,1806000208,Q3O7,0.048271826
7460,1806000302,K03E,0.05690115
7461,1806000302,K03G,0.05690115
7462,1806000401,B002,0.065841
7463,1806000401,D02D,0.065841
7464,1806000401,Q0ET,0.065841
7465,1806000402,D01T,0.061317013
7466,1806000402,D02D,0.061317013
7467,1806000403,D01T,0.045965642
7468,1806000403,Q0ET,0.045965642
7469,1806000404,E08D,0.071736552
7470,1806000404,K03G,0.071736552
7471,1806000501,B002,0.028607413
7472,1806000501,D02D,0.028607413
7473,1806000502,D02D,0.032850712
7474,1806000502,E08D,0.032850712
7475,1806000503,E08D,0.041584271
7476,1806000503,K03G,0.041584271
7477,1806000504,D02D,0.053931984
7478,1806000504,E08D,0.053931984
7479,1806000504,K03G,0.053931984
7480,1806000505,K03G,0.021795685
7481,1806000506,D02D,0.095813743
7482,1806000506,E08D,0.095813743
7483,1806000506,K03G,0.095813743
7484,1806000507,E08D,0.089400649
7485,1806000507,K03G,0.089400649
7486,1806000507,Q0ET,0.089400649
7487,1806000508,E08D,0.067777087
7488,1806000508,K03G,0.067777087
7489,1806000509,D01T,0.033924808
7490,1806000509,K03G,0.033924808
7491,1806000510,D01T,0.034013908
7492,1806000510,E08D,0.034013908
7493,1806000510,K03G,0.034013908
7494,1806000511,E08D,0.093141915
7495,1806000511,K03G,0.093141915
7496,1806000512,D01T,0.036920903
7497,1806000512,D02D,0.036920903
7498,1806000512,K03G,0.036920903
7499,1806000513,D02D,0.077253915
7500,1806000513,E08D,0.077253915
7501,1806000514,D01T,0.046602102
7502,1806000514,D02D,0.046602102
7503,1806000514,E08D,0.046602102
7504,1806000514,K03G,0.046602102
7505,1806000514,Q271,0.046602102
7506,1806000515,B07C,0.107922937
7507,1806000515,D01T,0.107922937
7508,1806000515,D02D,0.107922937
7509,1806000515,E071,0.107922937
7510,1806000515,E08D,0.107922937
7511,1806000515,Q271,0.107922937
7512,1806000601,D01T,0.06621134
7513,1806000601,D02D,0.06621134
7514,1806000601,E08D,0.06621134
7515,1806000602,B07C,0.061724345
7516,1806000602,D02D,0.061724345
7517,1806000602,E08D,0.061724345
7518,1806000602,Q271,0.061724345
7519,1806000602,Q3FA,0.061724345
7520,1806000603,B07C,0.10734373
7521,1806000603,D02D,0.10734373
7522,1806000603,E08D,0.10734373
7523,1806000604,B07C,0.112850621
7524,1806000604,D02D,0.112850621
7525,1806000604,E071,0.112850621
7526,1806000604,E08D,0.112850621
7527,1806000605,A03X,0.051376582
7528,1806000605,B07C,0.051376582
7529,1806000605,D02D,0.051376582
7530,1806000605,E071,0.051376582
7531,1806000605,E08D,0.051376582
7532,1806000605,G00D,0.051376582
7533,1806000606,B002,0.03716313
7534,1806000606,B07C,0.03716313
7535,1806000606,D02D,0.03716313
7536,1806000606,E08D,0.03716313
7537,1806000606,Q0FE,0.03716313
7538,1806000607,B07C,0.061303402
7539,1806000607,D02D,0.061303402
7540,1806000607,E071,0.061303402
7541,1806000607,E08D,0.122606805
7542,1806000607,Q0FE,0.061303402
7543,1806000701,B002,0.075843006
7544,1806000701,K03D,0.075843006
7545,1806000701,K03G,0.075843006
7546,1806000704,D02D,0.022690763
7547,1806000705,B002,0.030112751
7548,1806000705,D02D,0.030112751
7549,1806000706,D02D,0.044289201
7550,1806000706,E08D,0.044289201
7551,1806000801,B002,0.041806076
7552,1806000801,D020,0.041806076
7553,1806000801,D02D,0.041806076
7554,1806000801,E08D,0.041806076
7555,1806000802,D020,0.023908698
7556,1806000802,D02D,0.023908698
7557,1806000802,E08D,0.023908698
7558,1806000803,D020,0.031372438
7559,1806000803,D02D,0.031372438
7560,1806000803,E08D,0.031372438
7561,1806000803,K03G,0.031372438
7562,1806000804,D020,0.024067992
7563,1806000804,D02D,0.024067992
7564,1806000804,E08D,0.024067992
7565,1806000805,D01T,0.029694805
7566,1806000805,D02D,0.029694805
7567,1806000805,E071,0.029694805
7568,1806000805,Q0FE,0.029694805
7569,1806000805,Q0QR,0.029694805
7570,1806000806,B07C,0.02387358
7571,1806000806,E071,0.02387358
7572,1806000806,E08D,0.02387358
7573,1806000806,Q0FE,0.02387358
7574,1806000901,D01T,0.038752106
7575,1806000901,D02D,0.038752106
7576,1806000901,Q0FE,0.038752106
7577,1806000901,Q0QR,0.038752106
7578,1806000902,B07C,0.036991942
7579,1806000902,D02D,0.036991942
7580,1806000902,E071,0.036991942
7581,1806000902,Q0FE,0.036991942
7582,1806001001,B002,0.031628576
7583,1806001001,B067,0.031628576
7584,1806001001,B094,0.031628576
7585,1806001001,D020,0.031628576
7586,1806001001,D02D,0.031628576
7587,1806001002,B067,0.019789461
7588,1806001002,B094,0.019789461
7589,1806001002,D020,0.019789461
7590,1806001002,D02D,0.019789461
7591,1806001003,B002,0.019591311
7592,1806001003,D02D,0.019591311
7593,1806001004,B067,0.025939759
7594,1806001004,B094,0.025939759
7595,1806001004,D020,0.025939759
7596,1806001004,D02D,0.025939759
7597,1806001005,B094,0.058747267
7598,1806001005,D02D,0.058747267
7599,1806001005,E08D,0.058747267
7600,1806001005,K03G,0.058747267
7601,1806001006,B094,0.031650741
7602,1806001006,D01T,0.031650741
7603,1806001006,D02D,0.031650741
7604,1806001006,E08D,0.031650741
7605,1806001007,B094,0.041129056
7606,1806001007,D01T,0.041129056
7607,1806001007,D02D,0.041129056
7608,1806001007,E08D,0.041129056
7609,1806001007,Q0FE,0.041129056
7610,1806001007,Q340,0.041129056
7611,1806001007,Q3NC,0.041129056
7612,1806001301,B07C,0.115296397
7613,1806001301,D02D,0.115296397
7614,1806001301,E071,0.115296397
7615,1806001301,E08D,0.115296397
7616,1806001301,Q0QR,0.115296397
7617,1806001301,Q340,0.115296397
7618,1806001302,B07C,0.055230805
7619,1806001302,D02D,0.055230805
7620,1806001302,E071,0.055230805
7621,1806001302,E08D,0.055230805
7622,1806001302,Q076,0.055230805
7623,1806001401,B07C,0.110103435
7624,1806001501,D02D,0.029500594
